"","pixels","label","area","year","transition","previous_class","current_class"
"5136",4,153,120,"1996","4","2","3"
"5137",6,154,180,"1996","4","2","3"
"5138",11,155,330,"1996","4","2","3"
"5139",28,156,840,"1996","4","2","3"
"5140",8,157,240,"1996","4","2","3"
"5141",6,158,180,"1996","4","2","3"
"5142",3,159,90,"1996","4","2","3"
"5143",5,160,150,"1996","4","2","3"
"5144",4,161,120,"1996","4","2","3"
"5145",NA,162,NA,"1996","4","2","3"
"5146",NA,166,NA,"1996","4","2","3"
"5147",6,167,180,"1996","4","2","3"
"5148",2,168,60,"1996","4","2","3"
"5149",NA,169,NA,"1996","4","2","3"
"5150",7,170,210,"1996","4","2","3"
"5151",10,171,300,"1996","4","2","3"
"5152",10,172,300,"1996","4","2","3"
"5153",4,173,120,"1996","4","2","3"
"5154",4,174,120,"1996","4","2","3"
"5155",6,175,180,"1996","4","2","3"
"5156",NA,176,NA,"1996","4","2","3"
"5157",NA,183,NA,"1996","4","2","3"
"5158",NA,184,NA,"1996","4","2","3"
"5159",5,185,150,"1996","4","2","3"
"5160",NA,186,NA,"1996","4","2","3"
"5161",33,3,990,"1996","5","3","1"
"5162",174,4,5220,"1996","5","3","1"
"5163",272.498039215686,5,8174.94117647059,"1996","5","3","1"
"5164",613.250980392157,6,18397.5294117647,"1996","5","3","1"
"5165",192,7,5760,"1996","5","3","1"
"5166",80,8,2400,"1996","5","3","1"
"5167",100,9,3000,"1996","5","3","1"
"5168",61,10,1830,"1996","5","3","1"
"5169",NA,11,NA,"1996","5","3","1"
"5170",18.4941176470588,19,554.823529411765,"1996","5","3","1"
"5171",193.490196078431,20,5804.70588235294,"1996","5","3","1"
"5172",179,21,5370,"1996","5","3","1"
"5173",392,22,11760,"1996","5","3","1"
"5174",321.749019607843,23,9652.47058823529,"1996","5","3","1"
"5175",168,24,5040,"1996","5","3","1"
"5176",350.749019607843,25,10522.4705882353,"1996","5","3","1"
"5177",63,26,1890,"1996","5","3","1"
"5178",2,27,60,"1996","5","3","1"
"5179",112,35,3360,"1996","5","3","1"
"5180",220,36,6600,"1996","5","3","1"
"5181",234,37,7020,"1996","5","3","1"
"5182",180.250980392157,38,5407.52941176471,"1996","5","3","1"
"5183",188,39,5640,"1996","5","3","1"
"5184",234.250980392157,40,7027.52941176471,"1996","5","3","1"
"5185",149,41,4470,"1996","5","3","1"
"5186",39,42,1170,"1996","5","3","1"
"5187",6,43,180,"1996","5","3","1"
"5188",5,49,150,"1996","5","3","1"
"5189",203,50,6090,"1996","5","3","1"
"5190",168.247058823529,51,5047.41176470588,"1996","5","3","1"
"5191",424.745098039216,52,12742.3529411765,"1996","5","3","1"
"5192",295.125490196078,53,8853.76470588235,"1996","5","3","1"
"5193",174,54,5220,"1996","5","3","1"
"5194",81,55,2430,"1996","5","3","1"
"5195",7,56,210,"1996","5","3","1"
"5196",8.45098039215686,64,253.529411764706,"1996","5","3","1"
"5197",135,65,4050,"1996","5","3","1"
"5198",470.874509803922,66,14126.2352941176,"1996","5","3","1"
"5199",480.121568627451,67,14403.6470588235,"1996","5","3","1"
"5200",131.623529411765,68,3948.70588235294,"1996","5","3","1"
"5201",2,69,60,"1996","5","3","1"
"5202",72,79,2160,"1996","5","3","1"
"5203",294,80,8820,"1996","5","3","1"
"5204",565.996078431373,81,16979.8823529412,"1996","5","3","1"
"5205",409,82,12270,"1996","5","3","1"
"5206",295.250980392157,83,8857.52941176471,"1996","5","3","1"
"5207",118,84,3540,"1996","5","3","1"
"5208",35,85,1050,"1996","5","3","1"
"5209",35,86,1050,"1996","5","3","1"
"5210",20,87,600,"1996","5","3","1"
"5211",42,88,1260,"1996","5","3","1"
"5212",NA,89,NA,"1996","5","3","1"
"5213",16.8274509803922,94,504.823529411765,"1996","5","3","1"
"5214",164,95,4920,"1996","5","3","1"
"5215",297.996078431373,96,8939.88235294118,"1996","5","3","1"
"5216",298,97,8940,"1996","5","3","1"
"5217",289,98,8670,"1996","5","3","1"
"5218",306.501960784314,99,9195.05882352941,"1996","5","3","1"
"5219",223.498039215686,100,6704.94117647059,"1996","5","3","1"
"5220",231,101,6930,"1996","5","3","1"
"5221",201,102,6030,"1996","5","3","1"
"5222",134,103,4020,"1996","5","3","1"
"5223",20,104,600,"1996","5","3","1"
"5224",15,108,450,"1996","5","3","1"
"5225",170,109,5100,"1996","5","3","1"
"5226",69.7490196078431,110,2092.47058823529,"1996","5","3","1"
"5227",244,111,7320,"1996","5","3","1"
"5228",232,112,6960,"1996","5","3","1"
"5229",346,113,10380,"1996","5","3","1"
"5230",179.749019607843,114,5392.47058823529,"1996","5","3","1"
"5231",453,115,13590,"1996","5","3","1"
"5232",308,116,9240,"1996","5","3","1"
"5233",327,117,9810,"1996","5","3","1"
"5234",281.494117647059,118,8444.82352941177,"1996","5","3","1"
"5235",255.498039215686,119,7664.94117647059,"1996","5","3","1"
"5236",NA,120,NA,"1996","5","3","1"
"5237",NA,121,NA,"1996","5","3","1"
"5238",10,122,300,"1996","5","3","1"
"5239",70,123,2100,"1996","5","3","1"
"5240",108,124,3240,"1996","5","3","1"
"5241",155.250980392157,125,4657.52941176471,"1996","5","3","1"
"5242",156,126,4680,"1996","5","3","1"
"5243",225.498039215686,127,6764.94117647059,"1996","5","3","1"
"5244",205,128,6150,"1996","5","3","1"
"5245",234.250980392157,129,7027.52941176471,"1996","5","3","1"
"5246",131,130,3930,"1996","5","3","1"
"5247",253,131,7590,"1996","5","3","1"
"5248",77.9843137254902,132,2339.52941176471,"1996","5","3","1"
"5249",175,133,5250,"1996","5","3","1"
"5250",4,134,120,"1996","5","3","1"
"5251",44,136,1320,"1996","5","3","1"
"5252",94,137,2820,"1996","5","3","1"
"5253",159,138,4770,"1996","5","3","1"
"5254",135,139,4050,"1996","5","3","1"
"5255",127,140,3810,"1996","5","3","1"
"5256",194,141,5820,"1996","5","3","1"
"5257",358.498039215686,142,10754.9411764706,"1996","5","3","1"
"5258",156,143,4680,"1996","5","3","1"
"5259",193,144,5790,"1996","5","3","1"
"5260",144,145,4320,"1996","5","3","1"
"5261",134,146,4020,"1996","5","3","1"
"5262",34,147,1020,"1996","5","3","1"
"5263",10,151,300,"1996","5","3","1"
"5264",71,152,2130,"1996","5","3","1"
"5265",81,153,2430,"1996","5","3","1"
"5266",53,154,1590,"1996","5","3","1"
"5267",179,155,5370,"1996","5","3","1"
"5268",138,156,4140,"1996","5","3","1"
"5269",188.749019607843,157,5662.47058823529,"1996","5","3","1"
"5270",231,158,6930,"1996","5","3","1"
"5271",252,159,7560,"1996","5","3","1"
"5272",183.250980392157,160,5497.52941176471,"1996","5","3","1"
"5273",205.749019607843,161,6172.47058823529,"1996","5","3","1"
"5274",23,162,690,"1996","5","3","1"
"5275",10,166,300,"1996","5","3","1"
"5276",25,167,750,"1996","5","3","1"
"5277",66,168,1980,"1996","5","3","1"
"5278",61,169,1830,"1996","5","3","1"
"5279",138,170,4140,"1996","5","3","1"
"5280",128,171,3840,"1996","5","3","1"
"5281",271.498039215686,172,8144.94117647059,"1996","5","3","1"
"5282",192.501960784314,173,5775.05882352941,"1996","5","3","1"
"5283",153,174,4590,"1996","5","3","1"
"5284",106,175,3180,"1996","5","3","1"
"5285",42,176,1260,"1996","5","3","1"
"5286",3,183,90,"1996","5","3","1"
"5287",21,184,630,"1996","5","3","1"
"5288",21,185,630,"1996","5","3","1"
"5289",4,186,120,"1996","5","3","1"
"5290",NA,3,NA,"1996","6","3","2"
"5291",9,4,270,"1996","6","3","2"
"5292",33,5,990,"1996","6","3","2"
"5293",15,6,450,"1996","6","3","2"
"5294",15,7,450,"1996","6","3","2"
"5295",4,8,120,"1996","6","3","2"
"5296",NA,9,NA,"1996","6","3","2"
"5297",2,10,60,"1996","6","3","2"
"5298",NA,11,NA,"1996","6","3","2"
"5299",2,19,60,"1996","6","3","2"
"5300",8,20,240,"1996","6","3","2"
"5301",14,21,420,"1996","6","3","2"
"5302",11,22,330,"1996","6","3","2"
"5303",30,23,900,"1996","6","3","2"
"5304",4,24,120,"1996","6","3","2"
"5305",29,25,870,"1996","6","3","2"
"5306",2,26,60,"1996","6","3","2"
"5307",2,27,60,"1996","6","3","2"
"5308",18,35,540,"1996","6","3","2"
"5309",18,36,540,"1996","6","3","2"
"5310",13,37,390,"1996","6","3","2"
"5311",15,38,450,"1996","6","3","2"
"5312",27,39,810,"1996","6","3","2"
"5313",15,40,450,"1996","6","3","2"
"5314",10,41,300,"1996","6","3","2"
"5315",8.62352941176471,42,258.705882352941,"1996","6","3","2"
"5316",NA,43,NA,"1996","6","3","2"
"5317",1,49,30,"1996","6","3","2"
"5318",31,50,930,"1996","6","3","2"
"5319",22,51,660,"1996","6","3","2"
"5320",14,52,420,"1996","6","3","2"
"5321",37,53,1110,"1996","6","3","2"
"5322",21,54,630,"1996","6","3","2"
"5323",10,55,300,"1996","6","3","2"
"5324",NA,56,NA,"1996","6","3","2"
"5325",NA,64,NA,"1996","6","3","2"
"5326",17,65,510,"1996","6","3","2"
"5327",18,66,540,"1996","6","3","2"
"5328",8,67,240,"1996","6","3","2"
"5329",15,68,450,"1996","6","3","2"
"5330",1,69,30,"1996","6","3","2"
"5331",13,79,390,"1996","6","3","2"
"5332",47,80,1410,"1996","6","3","2"
"5333",9,81,270,"1996","6","3","2"
"5334",23,82,690,"1996","6","3","2"
"5335",30,83,900,"1996","6","3","2"
"5336",23,84,690,"1996","6","3","2"
"5337",NA,85,NA,"1996","6","3","2"
"5338",2,86,60,"1996","6","3","2"
"5339",NA,87,NA,"1996","6","3","2"
"5340",3,88,90,"1996","6","3","2"
"5341",NA,89,NA,"1996","6","3","2"
"5342",4,94,120,"1996","6","3","2"
"5343",9,95,270,"1996","6","3","2"
"5344",9,96,270,"1996","6","3","2"
"5345",24,97,720,"1996","6","3","2"
"5346",17,98,510,"1996","6","3","2"
"5347",18,99,540,"1996","6","3","2"
"5348",7,100,210,"1996","6","3","2"
"5349",7,101,210,"1996","6","3","2"
"5350",8,102,240,"1996","6","3","2"
"5351",12,103,360,"1996","6","3","2"
"5352",2,104,60,"1996","6","3","2"
"5353",2,108,60,"1996","6","3","2"
"5354",13,109,390,"1996","6","3","2"
"5355",11,110,330,"1996","6","3","2"
"5356",22,111,660,"1996","6","3","2"
"5357",15,112,450,"1996","6","3","2"
"5358",13,113,390,"1996","6","3","2"
"5359",9,114,270,"1996","6","3","2"
"5360",23,115,690,"1996","6","3","2"
"5361",24,116,720,"1996","6","3","2"
"5362",34,117,1020,"1996","6","3","2"
"5363",38,118,1140,"1996","6","3","2"
"5364",20,119,600,"1996","6","3","2"
"5365",NA,120,NA,"1996","6","3","2"
"5366",NA,121,NA,"1996","6","3","2"
"5367",5,122,150,"1996","6","3","2"
"5368",6,123,180,"1996","6","3","2"
"5369",9,124,270,"1996","6","3","2"
"5370",12,125,360,"1996","6","3","2"
"5371",24,126,720,"1996","6","3","2"
"5372",8,127,240,"1996","6","3","2"
"5373",15,128,450,"1996","6","3","2"
"5374",11,129,330,"1996","6","3","2"
"5375",7,130,210,"1996","6","3","2"
"5376",12,131,360,"1996","6","3","2"
"5377",2,132,60,"1996","6","3","2"
"5378",2,133,60,"1996","6","3","2"
"5379",NA,134,NA,"1996","6","3","2"
"5380",5,136,150,"1996","6","3","2"
"5381",29,137,870,"1996","6","3","2"
"5382",22,138,660,"1996","6","3","2"
"5383",14,139,420,"1996","6","3","2"
"5384",12,140,360,"1996","6","3","2"
"5385",6,141,180,"1996","6","3","2"
"5386",8,142,240,"1996","6","3","2"
"5387",10,143,300,"1996","6","3","2"
"5388",11,144,330,"1996","6","3","2"
"5389",2,145,60,"1996","6","3","2"
"5390",12,146,360,"1996","6","3","2"
"5391",NA,147,NA,"1996","6","3","2"
"5392",2,151,60,"1996","6","3","2"
"5393",6,152,180,"1996","6","3","2"
"5394",5,153,150,"1996","6","3","2"
"5395",5,154,150,"1996","6","3","2"
"5396",21,155,630,"1996","6","3","2"
"5397",20,156,600,"1996","6","3","2"
"5398",7,157,210,"1996","6","3","2"
"5399",7,158,210,"1996","6","3","2"
"5400",8,159,240,"1996","6","3","2"
"5401",7,160,210,"1996","6","3","2"
"5402",2,161,60,"1996","6","3","2"
"5403",NA,162,NA,"1996","6","3","2"
"5404",2,166,60,"1996","6","3","2"
"5405",8,167,240,"1996","6","3","2"
"5406",4,168,120,"1996","6","3","2"
"5407",2,169,60,"1996","6","3","2"
"5408",3,170,90,"1996","6","3","2"
"5409",11,171,330,"1996","6","3","2"
"5410",8,172,240,"1996","6","3","2"
"5411",4,173,120,"1996","6","3","2"
"5412",4,174,120,"1996","6","3","2"
"5413",2,175,60,"1996","6","3","2"
"5414",NA,176,NA,"1996","6","3","2"
"5415",NA,183,NA,"1996","6","3","2"
"5416",2,184,60,"1996","6","3","2"
"5417",2,185,60,"1996","6","3","2"
"5418",2,186,60,"1996","6","3","2"
"5419",23,3,690,"1997","1","1","3"
"5420",210.96862745098,4,6329.05882352941,"1997","1","1","3"
"5421",332.749019607843,5,9982.47058823529,"1997","1","1","3"
"5422",657,6,19710,"1997","1","1","3"
"5423",154,7,4620,"1997","1","1","3"
"5424",59,8,1770,"1997","1","1","3"
"5425",80.8745098039216,9,2426.23529411765,"1997","1","1","3"
"5426",61,10,1830,"1997","1","1","3"
"5427",NA,11,NA,"1997","1","1","3"
"5428",24.4941176470588,19,734.823529411765,"1997","1","1","3"
"5429",227.988235294118,20,6839.64705882353,"1997","1","1","3"
"5430",251,21,7530,"1997","1","1","3"
"5431",535.247058823529,22,16057.4117647059,"1997","1","1","3"
"5432",330.745098039216,23,9922.35294117647,"1997","1","1","3"
"5433",140,24,4200,"1997","1","1","3"
"5434",333.749019607843,25,10012.4705882353,"1997","1","1","3"
"5435",81,26,2430,"1997","1","1","3"
"5436",2,27,60,"1997","1","1","3"
"5437",147,35,4410,"1997","1","1","3"
"5438",273,36,8190,"1997","1","1","3"
"5439",266,37,7980,"1997","1","1","3"
"5440",248,38,7440,"1997","1","1","3"
"5441",207,39,6210,"1997","1","1","3"
"5442",266.250980392157,40,7987.52941176471,"1997","1","1","3"
"5443",173,41,5190,"1997","1","1","3"
"5444",54,42,1620,"1997","1","1","3"
"5445",7,43,210,"1997","1","1","3"
"5446",9,49,270,"1997","1","1","3"
"5447",226.372549019608,50,6791.17647058824,"1997","1","1","3"
"5448",193.247058823529,51,5797.41176470588,"1997","1","1","3"
"5449",505.745098039216,52,15172.3529411765,"1997","1","1","3"
"5450",325.125490196078,53,9753.76470588235,"1997","1","1","3"
"5451",195,54,5850,"1997","1","1","3"
"5452",106.764705882353,55,3202.94117647059,"1997","1","1","3"
"5453",16,56,480,"1997","1","1","3"
"5454",11.4509803921569,64,343.529411764706,"1997","1","1","3"
"5455",168,65,5040,"1997","1","1","3"
"5456",520.247058823529,66,15607.4117647059,"1997","1","1","3"
"5457",535.745098039216,67,16072.3529411765,"1997","1","1","3"
"5458",177.623529411765,68,5328.70588235294,"1997","1","1","3"
"5459",3,69,90,"1997","1","1","3"
"5460",77,79,2310,"1997","1","1","3"
"5461",345,80,10350,"1997","1","1","3"
"5462",748.996078431373,81,22469.8823529412,"1997","1","1","3"
"5463",514,82,15420,"1997","1","1","3"
"5464",305.250980392157,83,9157.52941176471,"1997","1","1","3"
"5465",120,84,3600,"1997","1","1","3"
"5466",40,85,1200,"1997","1","1","3"
"5467",42,86,1260,"1997","1","1","3"
"5468",21.4352941176471,87,643.058823529412,"1997","1","1","3"
"5469",64,88,1920,"1997","1","1","3"
"5470",1,89,30,"1997","1","1","3"
"5471",19.8274509803922,94,594.823529411765,"1997","1","1","3"
"5472",177,95,5310,"1997","1","1","3"
"5473",383.996078431373,96,11519.8823529412,"1997","1","1","3"
"5474",341,97,10230,"1997","1","1","3"
"5475",318,98,9540,"1997","1","1","3"
"5476",312.501960784314,99,9375.05882352941,"1997","1","1","3"
"5477",229.498039215686,100,6884.94117647059,"1997","1","1","3"
"5478",311.250980392157,101,9337.52941176471,"1997","1","1","3"
"5479",256.121568627451,102,7683.64705882353,"1997","1","1","3"
"5480",241.623529411765,103,7248.70588235294,"1997","1","1","3"
"5481",33.1254901960784,104,993.764705882353,"1997","1","1","3"
"5482",23,108,690,"1997","1","1","3"
"5483",223.623529411765,109,6708.70588235294,"1997","1","1","3"
"5484",76.7490196078431,110,2302.47058823529,"1997","1","1","3"
"5485",261,111,7830,"1997","1","1","3"
"5486",230,112,6900,"1997","1","1","3"
"5487",341,113,10230,"1997","1","1","3"
"5488",232.749019607843,114,6982.47058823529,"1997","1","1","3"
"5489",488,115,14640,"1997","1","1","3"
"5490",353,116,10590,"1997","1","1","3"
"5491",419,117,12570,"1997","1","1","3"
"5492",314.996078431373,118,9449.88235294118,"1997","1","1","3"
"5493",308.870588235294,119,9266.11764705882,"1997","1","1","3"
"5494",NA,120,NA,"1997","1","1","3"
"5495",NA,121,NA,"1997","1","1","3"
"5496",81,122,2430,"1997","1","1","3"
"5497",230,123,6900,"1997","1","1","3"
"5498",242,124,7260,"1997","1","1","3"
"5499",254.749019607843,125,7642.47058823529,"1997","1","1","3"
"5500",208.372549019608,126,6251.17647058824,"1997","1","1","3"
"5501",224.121568627451,127,6723.64705882353,"1997","1","1","3"
"5502",182,128,5460,"1997","1","1","3"
"5503",252.250980392157,129,7567.52941176471,"1997","1","1","3"
"5504",192,130,5760,"1997","1","1","3"
"5505",321,131,9630,"1997","1","1","3"
"5506",111.98431372549,132,3359.52941176471,"1997","1","1","3"
"5507",197,133,5910,"1997","1","1","3"
"5508",4,134,120,"1997","1","1","3"
"5509",187,136,5610,"1997","1","1","3"
"5510",199,137,5970,"1997","1","1","3"
"5511",325,138,9750,"1997","1","1","3"
"5512",353,139,10590,"1997","1","1","3"
"5513",281.498039215686,140,8444.94117647059,"1997","1","1","3"
"5514",287,141,8610,"1997","1","1","3"
"5515",568.498039215686,142,17054.9411764706,"1997","1","1","3"
"5516",222,143,6660,"1997","1","1","3"
"5517",304.749019607843,144,9142.47058823529,"1997","1","1","3"
"5518",263.250980392157,145,7897.52941176471,"1997","1","1","3"
"5519",229,146,6870,"1997","1","1","3"
"5520",50,147,1500,"1997","1","1","3"
"5521",31,151,930,"1997","1","1","3"
"5522",180,152,5400,"1997","1","1","3"
"5523",262,153,7860,"1997","1","1","3"
"5524",169,154,5070,"1997","1","1","3"
"5525",263,155,7890,"1997","1","1","3"
"5526",271,156,8130,"1997","1","1","3"
"5527",367.749019607843,157,11032.4705882353,"1997","1","1","3"
"5528",456.996078431373,158,13709.8823529412,"1997","1","1","3"
"5529",486.870588235294,159,14606.1176470588,"1997","1","1","3"
"5530",374.996078431373,160,11249.8823529412,"1997","1","1","3"
"5531",428.996078431373,161,12869.8823529412,"1997","1","1","3"
"5532",42,162,1260,"1997","1","1","3"
"5533",16.0745098039216,166,482.235294117647,"1997","1","1","3"
"5534",115,167,3450,"1997","1","1","3"
"5535",216,168,6480,"1997","1","1","3"
"5536",209,169,6270,"1997","1","1","3"
"5537",189,170,5670,"1997","1","1","3"
"5538",220.741176470588,171,6622.23529411765,"1997","1","1","3"
"5539",354.243137254902,172,10627.2941176471,"1997","1","1","3"
"5540",289,173,8670,"1997","1","1","3"
"5541",282,174,8460,"1997","1","1","3"
"5542",173,175,5190,"1997","1","1","3"
"5543",66,176,1980,"1997","1","1","3"
"5544",17,183,510,"1997","1","1","3"
"5545",61,184,1830,"1997","1","1","3"
"5546",51,185,1530,"1997","1","1","3"
"5547",6,186,180,"1997","1","1","3"
"5548",NA,3,NA,"1997","2","1","2"
"5549",NA,4,NA,"1997","2","1","2"
"5550",NA,5,NA,"1997","2","1","2"
"5551",NA,6,NA,"1997","2","1","2"
"5552",NA,7,NA,"1997","2","1","2"
"5553",NA,8,NA,"1997","2","1","2"
"5554",NA,9,NA,"1997","2","1","2"
"5555",NA,10,NA,"1997","2","1","2"
"5556",NA,11,NA,"1997","2","1","2"
"5557",NA,19,NA,"1997","2","1","2"
"5558",NA,20,NA,"1997","2","1","2"
"5559",NA,21,NA,"1997","2","1","2"
"5560",NA,22,NA,"1997","2","1","2"
"5561",NA,23,NA,"1997","2","1","2"
"5562",NA,24,NA,"1997","2","1","2"
"5563",NA,25,NA,"1997","2","1","2"
"5564",NA,26,NA,"1997","2","1","2"
"5565",NA,27,NA,"1997","2","1","2"
"5566",NA,35,NA,"1997","2","1","2"
"5567",NA,36,NA,"1997","2","1","2"
"5568",NA,37,NA,"1997","2","1","2"
"5569",NA,38,NA,"1997","2","1","2"
"5570",NA,39,NA,"1997","2","1","2"
"5571",NA,40,NA,"1997","2","1","2"
"5572",NA,41,NA,"1997","2","1","2"
"5573",NA,42,NA,"1997","2","1","2"
"5574",NA,43,NA,"1997","2","1","2"
"5575",NA,49,NA,"1997","2","1","2"
"5576",NA,50,NA,"1997","2","1","2"
"5577",NA,51,NA,"1997","2","1","2"
"5578",NA,52,NA,"1997","2","1","2"
"5579",NA,53,NA,"1997","2","1","2"
"5580",NA,54,NA,"1997","2","1","2"
"5581",NA,55,NA,"1997","2","1","2"
"5582",NA,56,NA,"1997","2","1","2"
"5583",NA,64,NA,"1997","2","1","2"
"5584",NA,65,NA,"1997","2","1","2"
"5585",NA,66,NA,"1997","2","1","2"
"5586",NA,67,NA,"1997","2","1","2"
"5587",NA,68,NA,"1997","2","1","2"
"5588",NA,69,NA,"1997","2","1","2"
"5589",NA,79,NA,"1997","2","1","2"
"5590",NA,80,NA,"1997","2","1","2"
"5591",NA,81,NA,"1997","2","1","2"
"5592",NA,82,NA,"1997","2","1","2"
"5593",NA,83,NA,"1997","2","1","2"
"5594",NA,84,NA,"1997","2","1","2"
"5595",NA,85,NA,"1997","2","1","2"
"5596",NA,86,NA,"1997","2","1","2"
"5597",NA,87,NA,"1997","2","1","2"
"5598",NA,88,NA,"1997","2","1","2"
"5599",NA,89,NA,"1997","2","1","2"
"5600",NA,94,NA,"1997","2","1","2"
"5601",NA,95,NA,"1997","2","1","2"
"5602",NA,96,NA,"1997","2","1","2"
"5603",NA,97,NA,"1997","2","1","2"
"5604",NA,98,NA,"1997","2","1","2"
"5605",NA,99,NA,"1997","2","1","2"
"5606",NA,100,NA,"1997","2","1","2"
"5607",NA,101,NA,"1997","2","1","2"
"5608",NA,102,NA,"1997","2","1","2"
"5609",NA,103,NA,"1997","2","1","2"
"5610",NA,104,NA,"1997","2","1","2"
"5611",NA,108,NA,"1997","2","1","2"
"5612",NA,109,NA,"1997","2","1","2"
"5613",NA,110,NA,"1997","2","1","2"
"5614",NA,111,NA,"1997","2","1","2"
"5615",NA,112,NA,"1997","2","1","2"
"5616",NA,113,NA,"1997","2","1","2"
"5617",NA,114,NA,"1997","2","1","2"
"5618",NA,115,NA,"1997","2","1","2"
"5619",NA,116,NA,"1997","2","1","2"
"5620",NA,117,NA,"1997","2","1","2"
"5621",NA,118,NA,"1997","2","1","2"
"5622",2,119,60,"1997","2","1","2"
"5623",NA,120,NA,"1997","2","1","2"
"5624",NA,121,NA,"1997","2","1","2"
"5625",NA,122,NA,"1997","2","1","2"
"5626",NA,123,NA,"1997","2","1","2"
"5627",NA,124,NA,"1997","2","1","2"
"5628",NA,125,NA,"1997","2","1","2"
"5629",NA,126,NA,"1997","2","1","2"
"5630",NA,127,NA,"1997","2","1","2"
"5631",NA,128,NA,"1997","2","1","2"
"5632",NA,129,NA,"1997","2","1","2"
"5633",NA,130,NA,"1997","2","1","2"
"5634",NA,131,NA,"1997","2","1","2"
"5635",NA,132,NA,"1997","2","1","2"
"5636",NA,133,NA,"1997","2","1","2"
"5637",NA,134,NA,"1997","2","1","2"
"5638",NA,136,NA,"1997","2","1","2"
"5639",NA,137,NA,"1997","2","1","2"
"5640",NA,138,NA,"1997","2","1","2"
"5641",NA,139,NA,"1997","2","1","2"
"5642",NA,140,NA,"1997","2","1","2"
"5643",NA,141,NA,"1997","2","1","2"
"5644",NA,142,NA,"1997","2","1","2"
"5645",NA,143,NA,"1997","2","1","2"
"5646",NA,144,NA,"1997","2","1","2"
"5647",NA,145,NA,"1997","2","1","2"
"5648",NA,146,NA,"1997","2","1","2"
"5649",NA,147,NA,"1997","2","1","2"
"5650",NA,151,NA,"1997","2","1","2"
"5651",NA,152,NA,"1997","2","1","2"
"5652",NA,153,NA,"1997","2","1","2"
"5653",NA,154,NA,"1997","2","1","2"
"5654",NA,155,NA,"1997","2","1","2"
"5655",NA,156,NA,"1997","2","1","2"
"5656",NA,157,NA,"1997","2","1","2"
"5657",NA,158,NA,"1997","2","1","2"
"5658",NA,159,NA,"1997","2","1","2"
"5659",NA,160,NA,"1997","2","1","2"
"5660",NA,161,NA,"1997","2","1","2"
"5661",NA,162,NA,"1997","2","1","2"
"5662",NA,166,NA,"1997","2","1","2"
"5663",NA,167,NA,"1997","2","1","2"
"5664",NA,168,NA,"1997","2","1","2"
"5665",NA,169,NA,"1997","2","1","2"
"5666",NA,170,NA,"1997","2","1","2"
"5667",NA,171,NA,"1997","2","1","2"
"5668",NA,172,NA,"1997","2","1","2"
